Transaction ID,Company Name,Transaction Date,Revenue (AED),Cost of Goods Sold (AED),Gross Profit (AED),Operating Expenses (AED),Net Profit (AED),Account Manager,Department,Payment Method,Invoice Number,Payment Status,Comments
1700,Company B,2024-02-13,713364,61461,651903,626595,25308,Alice Brown,IT,Online,INV-1700,Overdue,Check details
1701,Company D,2024-11-09,949355,260669,688686,181846,506840,Jane Smith,Marketing,Cash,INV-1701,Overdue,Priority client
1702,Company D,2024-02-09,751865,403831,348034,127073,220961,Alice Brown,Finance,Credit Card,INV-1702,Paid,-
1703,Company E,2023-10-02,819619,533591,286028,156729,129299,Robert Johnson,HR,Bank Transfer,INV-1703,Pending,Check details
1704,Company B,2023-09-03,342795,80311,262484,173224,89260,John Doe,Finance,Cash,INV-1704,Pending,Priority client
1705,Company D,2024-01-06,216065,97991,118074,20137,97937,Jane Smith,HR,Cash,INV-1705,Overdue,Priority client
1706,Company D,2024-05-04,356179,282002,74177,27794,46383,Robert Johnson,Sales,Credit Card,INV-1706,Pending,-
1707,Company E,2023-03-26,235518,59299,176219,43560,132659,Emily Davis,Marketing,Credit Card,INV-1707,Pending,-
1708,Company D,2024-11-16,577765,88427,489338,81118,408220,Alice Brown,Finance,Cash,INV-1708,Overdue,Check details
1709,Company C,2023-07-02,791236,562474,228762,79501,149261,Jane Smith,Sales,Online,INV-1709,Overdue,Priority client
1710,Company C,2023-09-16,636886,509601,127285,40283,87002,Robert Johnson,IT,Cash,INV-1710,Paid,Urgent payment
1711,Company D,2024-07-20,332055,212827,119228,64678,54550,Jane Smith,Sales,Cash,INV-1711,Pending,Check details
1712,Company B,2023-12-20,752445,153215,599230,522355,76875,Emily Davis,Marketing,Cash,INV-1712,Overdue,Urgent payment
1713,Company B,2023-03-14,239380,68181,171199,121294,49905,John Doe,Sales,Online,INV-1713,Overdue,Priority client
1714,Company A,2023-12-19,703836,306576,397260,311896,85364,Robert Johnson,IT,Cash,INV-1714,Pending,Urgent payment
1715,Company E,2024-10-12,808366,631397,176969,42100,134869,Emily Davis,Sales,Bank Transfer,INV-1715,Overdue,-
1716,Company E,2023-04-10,850680,627724,222956,153802,69154,Emily Davis,Sales,Credit Card,INV-1716,Pending,Priority client
1717,Company D,2023-09-08,495049,433039,62010,25600,36410,Emily Davis,HR,Credit Card,INV-1717,Paid,Priority client
1718,Company D,2024-10-24,719260,226992,492268,24722,467546,Emily Davis,Sales,Cash,INV-1718,Paid,Priority client
1719,Company A,2024-07-01,644671,150268,494403,373741,120662,Emily Davis,HR,Cash,INV-1719,Overdue,-
1720,Company B,2023-06-29,342174,55895,286279,68218,218061,Robert Johnson,Sales,Cash,INV-1720,Pending,Check details
1721,Company C,2024-07-02,404529,287688,116841,28876,87965,Robert Johnson,Finance,Check,INV-1721,Overdue,-
1722,Company B,2023-09-19,823624,604400,219224,123995,95229,Emily Davis,HR,Check,INV-1722,Overdue,Priority client
1723,Company D,2023-12-19,198160,75320,122840,30166,92674,Alice Brown,Marketing,Check,INV-1723,Overdue,Urgent payment
1724,Company B,2024-10-12,307474,202288,105186,25981,79205,Emily Davis,IT,Credit Card,INV-1724,Pending,Priority client
1725,Company B,2023-06-23,781516,65212,716304,536961,179343,Jane Smith,IT,Check,INV-1725,Overdue,-
1726,Company D,2023-12-10,401047,275309,125738,64945,60793,Emily Davis,HR,Online,INV-1726,Pending,Urgent payment
1727,Company E,2023-07-17,812886,254946,557940,382099,175841,Robert Johnson,Marketing,Check,INV-1727,Overdue,Urgent payment
1728,Company C,2024-04-17,879515,328070,551445,62915,488530,Robert Johnson,IT,Cash,INV-1728,Paid,Priority client
1729,Company A,2024-03-16,174047,89935,84112,26581,57531,Alice Brown,Finance,Credit Card,INV-1729,Pending,-
1730,Company E,2024-02-15,675239,196865,478374,229527,248847,Jane Smith,Marketing,Check,INV-1730,Paid,-
1731,Company B,2024-09-18,247879,137461,110418,78477,31941,Jane Smith,Sales,Credit Card,INV-1731,Paid,Check details
1732,Company C,2023-08-20,137669,82612,55057,32793,22264,Robert Johnson,Sales,Online,INV-1732,Pending,Priority client
1733,Company C,2023-10-31,919858,349266,570592,427179,143413,Jane Smith,Sales,Online,INV-1733,Paid,Check details
1734,Company C,2023-10-04,995551,920054,75497,20399,55098,Robert Johnson,IT,Bank Transfer,INV-1734,Overdue,Urgent payment
1735,Company E,2024-10-20,143231,90471,52760,32362,20398,Jane Smith,Sales,Bank Transfer,INV-1735,Pending,-
1736,Company D,2024-03-16,988033,200782,787251,353814,433437,Robert Johnson,Finance,Cash,INV-1736,Pending,Priority client
1737,Company E,2023-10-24,243879,80589,163290,76471,86819,Jane Smith,IT,Credit Card,INV-1737,Pending,-
1738,Company B,2024-04-21,695759,382414,313345,28449,284896,John Doe,HR,Bank Transfer,INV-1738,Overdue,Priority client
1739,Company E,2023-11-15,322334,227750,94584,26805,67779,John Doe,HR,Bank Transfer,INV-1739,Pending,Check details
1740,Company E,2024-04-26,657435,108982,548453,448939,99514,Robert Johnson,Marketing,Cash,INV-1740,Paid,-
1741,Company E,2023-05-24,108802,53938,54864,25357,29507,Robert Johnson,Finance,Cash,INV-1741,Overdue,Urgent payment
1742,Company A,2024-10-19,660399,258830,401569,337691,63878,Robert Johnson,Sales,Check,INV-1742,Overdue,-
1743,Company C,2023-11-18,444250,340334,103916,50582,53334,Robert Johnson,Marketing,Bank Transfer,INV-1743,Overdue,Check details
1744,Company B,2024-10-16,963356,759553,203803,97755,106048,Emily Davis,Sales,Online,INV-1744,Paid,Urgent payment
1745,Company E,2024-07-03,292180,202886,89294,24426,64868,Jane Smith,Sales,Online,INV-1745,Pending,Urgent payment
1746,Company B,2024-09-07,471736,228398,243338,158289,85049,Robert Johnson,Marketing,Bank Transfer,INV-1746,Pending,Urgent payment
1747,Company A,2023-04-26,369443,155113,214330,131418,82912,Jane Smith,HR,Cash,INV-1747,Overdue,Priority client
1748,Company E,2024-02-03,860218,312528,547690,302046,245644,Alice Brown,Sales,Online,INV-1748,Pending,Priority client
1749,Company B,2023-07-16,309262,68145,241117,184392,56725,Emily Davis,Sales,Bank Transfer,INV-1749,Overdue,Check details
1750,Company D,2023-04-16,231752,83061,148691,112414,36277,John Doe,IT,Check,INV-1750,Pending,Check details
1751,Company D,2023-12-01,379985,260688,119297,68400,50897,Alice Brown,Sales,Bank Transfer,INV-1751,Pending,Priority client
1752,Company A,2023-02-12,343823,264493,79330,31764,47566,Emily Davis,Marketing,Online,INV-1752,Overdue,Priority client
1753,Company C,2023-04-12,927090,540653,386437,195710,190727,John Doe,Finance,Bank Transfer,INV-1753,Paid,Check details
1754,Company A,2023-07-13,680857,259865,420992,183876,237116,John Doe,IT,Credit Card,INV-1754,Overdue,-
1755,Company A,2023-07-30,441698,143481,298217,192521,105696,Jane Smith,Finance,Check,INV-1755,Paid,Priority client
1756,Company A,2024-06-04,485779,346902,138877,50255,88622,Emily Davis,Marketing,Credit Card,INV-1756,Overdue,Priority client
1757,Company A,2024-08-30,734591,474232,260359,231029,29330,Emily Davis,Marketing,Online,INV-1757,Pending,-
1758,Company C,2024-05-07,254620,129619,125001,53711,71290,Alice Brown,Marketing,Credit Card,INV-1758,Paid,-
1759,Company D,2023-09-06,527161,273895,253266,45967,207299,John Doe,Finance,Online,INV-1759,Paid,Urgent payment
1760,Company A,2024-04-06,793635,122707,670928,415702,255226,Jane Smith,IT,Online,INV-1760,Pending,Urgent payment
1761,Company E,2023-10-21,677465,131818,545647,514300,31347,Alice Brown,Sales,Bank Transfer,INV-1761,Pending,Urgent payment
1762,Company E,2024-11-10,870945,77898,793047,248899,544148,Robert Johnson,IT,Online,INV-1762,Overdue,Urgent payment
1763,Company B,2024-08-05,129003,57666,71337,24857,46480,Robert Johnson,IT,Online,INV-1763,Paid,Priority client
1764,Company B,2024-11-16,134520,80339,54181,26141,28040,Jane Smith,IT,Credit Card,INV-1764,Paid,Priority client
1765,Company A,2024-10-11,809037,73085,735952,434524,301428,John Doe,Marketing,Credit Card,INV-1765,Overdue,Check details
1766,Company E,2024-07-14,442778,78560,364218,135034,229184,Robert Johnson,Finance,Cash,INV-1766,Pending,Priority client
1767,Company D,2024-11-04,475731,263450,212281,20476,191805,Emily Davis,Marketing,Credit Card,INV-1767,Paid,Check details
1768,Company B,2023-09-19,435764,225010,210754,20907,189847,Jane Smith,HR,Cash,INV-1768,Overdue,Priority client
1769,Company D,2024-11-14,581173,458310,122863,23367,99496,John Doe,Sales,Online,INV-1769,Overdue,Priority client
1770,Company B,2023-04-26,618142,83735,534407,49729,484678,Alice Brown,IT,Credit Card,INV-1770,Paid,Urgent payment
1771,Company A,2024-04-16,713117,272472,440645,273729,166916,Robert Johnson,Sales,Credit Card,INV-1771,Pending,Check details
1772,Company E,2024-06-01,551282,410363,140919,81305,59614,Robert Johnson,Sales,Cash,INV-1772,Overdue,-
1773,Company C,2023-08-10,806758,92334,714424,278049,436375,Robert Johnson,Sales,Check,INV-1773,Pending,Priority client
1774,Company D,2024-09-27,362998,270082,92916,26422,66494,Alice Brown,Sales,Online,INV-1774,Pending,Priority client
1775,Company B,2023-06-11,573674,249632,324042,107453,216589,Alice Brown,HR,Cash,INV-1775,Pending,-
1776,Company C,2024-07-07,595515,187530,407985,311388,96597,John Doe,IT,Online,INV-1776,Overdue,Priority client
1777,Company A,2024-05-26,412396,123848,288548,90446,198102,John Doe,Sales,Check,INV-1777,Overdue,-
1778,Company D,2023-09-05,346334,204336,141998,90309,51689,John Doe,Sales,Online,INV-1778,Pending,-
1779,Company A,2023-03-16,184580,103399,81181,24152,57029,Alice Brown,IT,Online,INV-1779,Overdue,Urgent payment
1780,Company E,2023-07-31,169729,118950,50779,30582,20197,Robert Johnson,IT,Credit Card,INV-1780,Pending,Check details
1781,Company C,2024-04-08,557710,247483,310227,159222,151005,Robert Johnson,HR,Credit Card,INV-1781,Paid,Priority client
1782,Company B,2024-11-09,714813,525667,189146,70116,119030,Robert Johnson,Finance,Credit Card,INV-1782,Pending,Urgent payment
1783,Company C,2024-07-27,481717,361152,120565,20645,99920,Alice Brown,IT,Cash,INV-1783,Overdue,Priority client
1784,Company C,2023-02-19,657292,599485,57807,35834,21973,Robert Johnson,Marketing,Bank Transfer,INV-1784,Pending,Priority client
1785,Company B,2023-07-23,652462,200844,451618,258880,192738,Emily Davis,Marketing,Check,INV-1785,Pending,Priority client
1786,Company E,2024-02-29,399118,210722,188396,89914,98482,John Doe,Marketing,Cash,INV-1786,Paid,Check details
1787,Company D,2024-07-30,705232,183040,522192,454123,68069,Jane Smith,Finance,Credit Card,INV-1787,Pending,-
1788,Company A,2023-10-23,378582,159403,219179,73017,146162,Emily Davis,Marketing,Credit Card,INV-1788,Overdue,Urgent payment
1789,Company E,2023-03-23,166870,113692,53178,28624,24554,Jane Smith,Finance,Credit Card,INV-1789,Paid,Check details
1790,Company B,2023-03-29,532504,341515,190989,111481,79508,Alice Brown,Finance,Credit Card,INV-1790,Paid,-
1791,Company E,2024-09-03,725874,335771,390103,111718,278385,Robert Johnson,Sales,Check,INV-1791,Overdue,Priority client
1792,Company B,2024-08-06,827734,583477,244257,26954,217303,Robert Johnson,Marketing,Cash,INV-1792,Overdue,Urgent payment
1793,Company A,2023-02-25,989016,347503,641513,404137,237376,Alice Brown,HR,Bank Transfer,INV-1793,Pending,Urgent payment
1794,Company B,2023-01-24,143312,60005,83307,57630,25677,Jane Smith,Sales,Bank Transfer,INV-1794,Paid,Urgent payment
1795,Company A,2023-11-17,126369,70044,56325,33437,22888,John Doe,HR,Online,INV-1795,Overdue,Check details
1796,Company B,2023-08-08,820874,320432,500442,378569,121873,John Doe,HR,Cash,INV-1796,Paid,Check details
1797,Company B,2023-08-30,392636,306714,85922,64263,21659,Alice Brown,Sales,Bank Transfer,INV-1797,Overdue,Priority client
1798,Company E,2024-09-21,484662,99270,385392,307842,77550,John Doe,Sales,Cash,INV-1798,Paid,Check details
1799,Company B,2024-05-01,647536,474267,173269,118354,54915,Jane Smith,Sales,Cash,INV-1799,Overdue,Check details
1800,Company C,2023-07-10,865688,237000,628688,592585,36103,John Doe,IT,Cash,INV-1800,Pending,Priority client
1801,Company D,2023-05-24,291782,108674,183108,49146,133962,Alice Brown,Marketing,Cash,INV-1801,Paid,Urgent payment
1802,Company E,2023-10-30,350169,200102,150067,67561,82506,Emily Davis,HR,Cash,INV-1802,Overdue,Urgent payment
1803,Company C,2023-11-19,176592,62333,114259,76093,38166,Alice Brown,Finance,Check,INV-1803,Paid,Priority client
1804,Company A,2024-11-14,470984,341850,129134,104047,25087,Jane Smith,Sales,Online,INV-1804,Paid,Check details
1805,Company D,2024-01-27,829917,762506,67411,45938,21473,Emily Davis,Finance,Cash,INV-1805,Paid,Check details
1806,Company A,2024-03-09,562879,423527,139352,97371,41981,Alice Brown,Finance,Credit Card,INV-1806,Paid,-
1807,Company C,2023-10-16,416646,349921,66725,38891,27834,John Doe,HR,Bank Transfer,INV-1807,Overdue,Urgent payment
1808,Company B,2024-08-18,979044,850880,128164,37753,90411,Emily Davis,Sales,Online,INV-1808,Paid,Check details
1809,Company D,2023-07-02,411329,282262,129067,66483,62584,Jane Smith,Finance,Cash,INV-1809,Overdue,-
1810,Company A,2024-01-27,927413,582874,344539,75933,268606,Alice Brown,Finance,Credit Card,INV-1810,Overdue,-
1811,Company A,2023-10-13,952669,769095,183574,67340,116234,Alice Brown,HR,Credit Card,INV-1811,Overdue,Urgent payment
1812,Company E,2024-06-11,186455,79898,106557,52525,54032,John Doe,IT,Bank Transfer,INV-1812,Paid,Urgent payment
1813,Company C,2024-11-13,216225,153818,62407,30943,31464,John Doe,HR,Bank Transfer,INV-1813,Pending,Check details
1814,Company D,2024-01-01,868747,797054,71693,26774,44919,Jane Smith,HR,Bank Transfer,INV-1814,Paid,Check details
1815,Company C,2023-11-23,195759,80530,115229,74395,40834,Alice Brown,Marketing,Bank Transfer,INV-1815,Pending,Priority client
1816,Company D,2024-06-07,349513,132593,216920,32824,184096,Jane Smith,HR,Online,INV-1816,Paid,Priority client
1817,Company D,2023-06-22,994354,159890,834464,533406,301058,Jane Smith,Finance,Bank Transfer,INV-1817,Pending,Priority client
1818,Company D,2023-03-13,368290,206189,162101,138396,23705,Jane Smith,HR,Cash,INV-1818,Pending,Priority client
1819,Company D,2024-04-16,620994,302061,318933,232036,86897,John Doe,Finance,Credit Card,INV-1819,Pending,Urgent payment
1820,Company B,2024-02-12,265261,188585,76676,48251,28425,Emily Davis,Finance,Bank Transfer,INV-1820,Paid,Check details
1821,Company B,2023-01-10,800515,623217,177298,146990,30308,Robert Johnson,Sales,Check,INV-1821,Pending,Urgent payment
1822,Company C,2023-10-04,398445,173293,225152,71114,154038,John Doe,Finance,Bank Transfer,INV-1822,Overdue,Priority client
1823,Company A,2024-04-05,725620,361994,363626,303683,59943,Alice Brown,Finance,Cash,INV-1823,Overdue,Urgent payment
1824,Company C,2023-03-03,450231,105153,345078,229621,115457,Robert Johnson,IT,Online,INV-1824,Overdue,Check details
1825,Company A,2023-02-05,618601,358950,259651,93219,166432,Jane Smith,HR,Bank Transfer,INV-1825,Overdue,Priority client
1826,Company D,2024-04-11,448617,246928,201689,132827,68862,Robert Johnson,Marketing,Check,INV-1826,Pending,-
1827,Company A,2023-12-25,394040,50554,343486,302537,40949,Emily Davis,Finance,Bank Transfer,INV-1827,Overdue,-
1828,Company C,2024-07-06,758204,90474,667730,100997,566733,Emily Davis,Marketing,Credit Card,INV-1828,Overdue,Priority client
1829,Company D,2023-07-11,655178,174365,480813,172637,308176,Alice Brown,HR,Check,INV-1829,Paid,-
1830,Company E,2024-01-03,616453,213928,402525,81161,321364,Emily Davis,HR,Online,INV-1830,Pending,-
1831,Company B,2023-05-21,646972,493843,153129,68526,84603,Robert Johnson,Finance,Bank Transfer,INV-1831,Pending,Urgent payment
1832,Company B,2023-12-14,371462,54383,317079,101431,215648,John Doe,Marketing,Online,INV-1832,Pending,Priority client
1833,Company C,2023-09-09,573802,447714,126088,76507,49581,Emily Davis,IT,Credit Card,INV-1833,Paid,-
1834,Company B,2023-01-20,569304,282297,287007,131334,155673,John Doe,IT,Bank Transfer,INV-1834,Paid,Check details
1835,Company D,2024-08-18,711520,167479,544041,420435,123606,Alice Brown,Finance,Online,INV-1835,Paid,Priority client
1836,Company E,2023-09-05,790360,206955,583405,456862,126543,Robert Johnson,HR,Credit Card,INV-1836,Paid,Check details
1837,Company D,2023-04-18,103957,53142,50815,28425,22390,Emily Davis,Finance,Cash,INV-1837,Pending,-
1838,Company B,2023-12-24,679251,453604,225647,147927,77720,Emily Davis,Marketing,Cash,INV-1838,Overdue,Urgent payment
1839,Company E,2023-01-18,595434,371460,223974,98893,125081,John Doe,IT,Cash,INV-1839,Paid,-
1840,Company B,2024-03-26,520994,378761,142233,42334,99899,John Doe,Sales,Online,INV-1840,Paid,Urgent payment
1841,Company B,2024-02-08,608680,266058,342622,76606,266016,Robert Johnson,Finance,Online,INV-1841,Pending,Priority client
1842,Company C,2024-08-26,658049,594347,63702,33185,30517,Alice Brown,Finance,Online,INV-1842,Paid,Check details
1843,Company A,2023-03-05,577244,177575,399669,159648,240021,Robert Johnson,Finance,Bank Transfer,INV-1843,Paid,Priority client
1844,Company E,2023-03-06,993258,934394,58864,33739,25125,Jane Smith,Marketing,Credit Card,INV-1844,Overdue,-
1845,Company C,2023-12-23,891370,573866,317504,270520,46984,Alice Brown,Sales,Cash,INV-1845,Paid,Urgent payment
1846,Company E,2024-05-20,932405,586350,346055,216416,129639,Robert Johnson,Sales,Online,INV-1846,Overdue,Check details
1847,Company A,2024-08-09,379314,302357,76957,44613,32344,Alice Brown,Finance,Cash,INV-1847,Paid,Urgent payment
1848,Company E,2024-01-17,515864,346241,169623,44341,125282,John Doe,HR,Online,INV-1848,Overdue,Priority client
1849,Company C,2023-02-07,793851,647713,146138,56200,89938,Robert Johnson,Marketing,Check,INV-1849,Pending,Urgent payment
1850,Company D,2023-01-23,644052,159704,484348,214882,269466,Emily Davis,IT,Credit Card,INV-1850,Pending,-
1851,Company C,2023-04-11,319755,174430,145325,21222,124103,Emily Davis,Finance,Bank Transfer,INV-1851,Overdue,Priority client
1852,Company A,2023-03-03,237831,164780,73051,51907,21144,Emily Davis,Sales,Cash,INV-1852,Paid,Urgent payment
1853,Company D,2023-04-15,632602,53100,579502,332022,247480,John Doe,Marketing,Bank Transfer,INV-1853,Pending,-
1854,Company D,2024-06-08,772848,143035,629813,441791,188022,Jane Smith,Finance,Credit Card,INV-1854,Paid,Check details
1855,Company A,2024-05-05,938146,667076,271070,242868,28202,Jane Smith,HR,Bank Transfer,INV-1855,Paid,Priority client
1856,Company C,2023-10-15,965823,900281,65542,21109,44433,Jane Smith,IT,Cash,INV-1856,Pending,Urgent payment
1857,Company A,2023-04-17,950282,600959,349323,286683,62640,Emily Davis,HR,Check,INV-1857,Pending,Urgent payment
1858,Company B,2023-09-12,367160,150632,216528,62364,154164,John Doe,IT,Credit Card,INV-1858,Paid,Urgent payment
1859,Company A,2024-08-08,508016,381561,126455,33115,93340,John Doe,Finance,Cash,INV-1859,Overdue,Priority client
1860,Company C,2024-01-15,575566,346426,229140,64788,164352,Robert Johnson,Marketing,Check,INV-1860,Paid,Urgent payment
1861,Company B,2024-02-04,907020,340447,566573,483664,82909,John Doe,Finance,Bank Transfer,INV-1861,Pending,Priority client
1862,Company D,2023-03-01,604962,175119,429843,130675,299168,Robert Johnson,Sales,Cash,INV-1862,Overdue,Priority client
1863,Company A,2023-09-11,159309,80859,78450,27595,50855,Robert Johnson,Finance,Credit Card,INV-1863,Overdue,-
1864,Company C,2023-02-17,357749,187217,170532,117290,53242,Robert Johnson,IT,Online,INV-1864,Paid,-
1865,Company E,2024-05-24,504536,423923,80613,41751,38862,John Doe,IT,Credit Card,INV-1865,Pending,Check details
1866,Company B,2023-05-30,365738,96011,269727,239946,29781,Robert Johnson,Sales,Online,INV-1866,Overdue,-
1867,Company E,2024-01-07,651504,559339,92165,57544,34621,John Doe,Sales,Check,INV-1867,Paid,-
1868,Company A,2023-03-11,944971,138877,806094,445407,360687,John Doe,Finance,Check,INV-1868,Overdue,Check details
1869,Company A,2023-09-11,725863,553099,172764,40712,132052,Jane Smith,Finance,Online,INV-1869,Pending,Urgent payment
1870,Company D,2023-06-11,634146,466992,167154,103116,64038,Robert Johnson,Finance,Credit Card,INV-1870,Paid,-
1871,Company E,2023-01-14,169596,116767,52829,25699,27130,Jane Smith,Finance,Check,INV-1871,Paid,-
1872,Company B,2023-08-02,683067,540327,142740,43352,99388,Jane Smith,Finance,Credit Card,INV-1872,Paid,-
1873,Company B,2024-05-06,726245,458616,267629,35661,231968,Alice Brown,IT,Online,INV-1873,Overdue,Check details
1874,Company A,2023-03-26,380296,84339,295957,197413,98544,Alice Brown,HR,Online,INV-1874,Pending,Priority client
1875,Company E,2024-01-10,188088,76055,112033,81245,30788,Robert Johnson,Marketing,Bank Transfer,INV-1875,Overdue,Urgent payment
1876,Company A,2024-02-01,803268,455827,347441,282992,64449,Jane Smith,Sales,Bank Transfer,INV-1876,Pending,Priority client
1877,Company A,2023-04-12,395762,282079,113683,51318,62365,Alice Brown,IT,Cash,INV-1877,Paid,Check details
1878,Company C,2024-01-05,504059,231920,272139,233595,38544,Emily Davis,HR,Online,INV-1878,Paid,Priority client
1879,Company C,2023-12-24,682810,411064,271746,53067,218679,John Doe,Sales,Bank Transfer,INV-1879,Paid,Priority client
1880,Company A,2024-04-05,945800,671960,273840,227603,46237,John Doe,Finance,Cash,INV-1880,Pending,Check details
1881,Company A,2024-10-25,904248,231021,673227,388337,284890,Robert Johnson,Marketing,Credit Card,INV-1881,Overdue,Urgent payment
1882,Company A,2024-10-12,316442,139058,177384,76990,100394,Alice Brown,Finance,Credit Card,INV-1882,Pending,-
1883,Company D,2023-12-28,430379,234817,195562,58055,137507,Emily Davis,Marketing,Cash,INV-1883,Paid,Urgent payment
1884,Company B,2023-10-08,141833,84493,57340,27006,30334,Robert Johnson,Marketing,Bank Transfer,INV-1884,Overdue,Check details
1885,Company C,2023-04-01,737605,51800,685805,299215,386590,Robert Johnson,Finance,Check,INV-1885,Pending,-
1886,Company A,2024-02-19,181033,110120,70913,49449,21464,Jane Smith,IT,Credit Card,INV-1886,Paid,Urgent payment
1887,Company C,2023-01-14,238559,172136,66423,35802,30621,John Doe,Finance,Check,INV-1887,Overdue,Urgent payment
1888,Company C,2024-08-09,684473,369075,315398,40832,274566,John Doe,Finance,Online,INV-1888,Pending,Urgent payment
1889,Company B,2024-05-11,936366,215475,720891,125849,595042,John Doe,HR,Bank Transfer,INV-1889,Pending,-
1890,Company B,2024-10-20,247736,165378,82358,53308,29050,John Doe,IT,Cash,INV-1890,Pending,-
1891,Company B,2023-04-05,839238,738103,101135,27803,73332,Robert Johnson,IT,Cash,INV-1891,Paid,Urgent payment
1892,Company D,2023-06-16,534418,179590,354828,202704,152124,John Doe,Finance,Online,INV-1892,Overdue,Urgent payment
1893,Company A,2024-07-08,719564,92068,627496,79181,548315,Jane Smith,Finance,Check,INV-1893,Pending,Check details
1894,Company E,2023-03-30,251012,76267,174745,66762,107983,Jane Smith,IT,Online,INV-1894,Overdue,Urgent payment
1895,Company E,2023-10-11,624696,514798,109898,88966,20932,Alice Brown,IT,Bank Transfer,INV-1895,Paid,Urgent payment
1896,Company B,2023-10-22,678107,70185,607922,68787,539135,Robert Johnson,Marketing,Bank Transfer,INV-1896,Pending,-
1897,Company B,2023-11-04,335608,130357,205251,174359,30892,John Doe,Marketing,Check,INV-1897,Paid,Urgent payment
1898,Company A,2023-01-18,795130,446485,348645,301732,46913,John Doe,Finance,Cash,INV-1898,Paid,Priority client
1899,Company C,2023-05-05,998692,140814,857878,773671,84207,Jane Smith,Marketing,Bank Transfer,INV-1899,Overdue,Urgent payment
1900,Company C,2023-09-24,715230,514815,200415,69301,131114,Alice Brown,IT,Credit Card,INV-1900,Overdue,Check details
1901,Company A,2024-03-22,585790,330337,255453,132106,123347,Jane Smith,HR,Check,INV-1901,Overdue,Urgent payment
1902,Company E,2023-12-05,284071,139539,144532,88519,56013,Robert Johnson,IT,Bank Transfer,INV-1902,Pending,Check details
1903,Company D,2023-07-24,264850,143997,120853,70264,50589,Jane Smith,Finance,Bank Transfer,INV-1903,Paid,-
1904,Company E,2023-02-08,973680,94997,878683,130262,748421,Jane Smith,Sales,Cash,INV-1904,Paid,-
1905,Company C,2024-02-15,488821,419581,69240,23061,46179,Alice Brown,Sales,Online,INV-1905,Overdue,Priority client
1906,Company D,2023-07-11,243919,193791,50128,21926,28202,Emily Davis,HR,Bank Transfer,INV-1906,Paid,-
1907,Company B,2023-08-30,417617,167810,249807,172156,77651,Jane Smith,Marketing,Bank Transfer,INV-1907,Overdue,Check details
1908,Company E,2023-10-13,653340,457632,195708,85761,109947,Robert Johnson,HR,Cash,INV-1908,Pending,Urgent payment
1909,Company B,2024-01-30,841320,519064,322256,138695,183561,John Doe,Marketing,Bank Transfer,INV-1909,Pending,Check details
1910,Company C,2023-07-29,217158,161622,55536,28136,27400,John Doe,Marketing,Online,INV-1910,Overdue,Urgent payment
1911,Company A,2024-09-21,931264,676220,255044,213813,41231,Jane Smith,Sales,Cash,INV-1911,Paid,Check details
1912,Company B,2023-12-10,132373,59940,72433,23631,48802,Jane Smith,Sales,Cash,INV-1912,Paid,-
1913,Company C,2023-07-23,549806,130508,419298,240019,179279,Jane Smith,Sales,Check,INV-1913,Pending,Urgent payment
1914,Company A,2023-02-21,654606,144300,510306,165406,344900,Alice Brown,Marketing,Online,INV-1914,Paid,Priority client
1915,Company E,2023-07-07,244087,123905,120182,73809,46373,Alice Brown,IT,Credit Card,INV-1915,Pending,Check details
1916,Company C,2024-11-10,590775,341120,249655,210554,39101,Emily Davis,IT,Bank Transfer,INV-1916,Paid,Priority client
1917,Company E,2023-09-14,516308,133468,382840,74267,308573,Emily Davis,Finance,Bank Transfer,INV-1917,Pending,Check details
1918,Company A,2024-09-20,298792,230078,68714,44865,23849,John Doe,HR,Cash,INV-1918,Paid,Priority client
1919,Company B,2023-05-30,752407,346556,405851,320928,84923,Emily Davis,Finance,Cash,INV-1919,Paid,-
1920,Company D,2023-10-27,881076,421679,459397,319374,140023,Robert Johnson,HR,Check,INV-1920,Pending,Check details
1921,Company E,2024-09-23,183362,63592,119770,87298,32472,Alice Brown,Finance,Credit Card,INV-1921,Paid,Check details
1922,Company C,2023-11-01,683609,202617,480992,32628,448364,Emily Davis,HR,Credit Card,INV-1922,Overdue,Urgent payment
1923,Company C,2024-01-15,411927,116365,295562,160529,135033,Jane Smith,IT,Credit Card,INV-1923,Pending,Urgent payment
1924,Company C,2023-05-08,954375,492120,462255,72144,390111,John Doe,Finance,Online,INV-1924,Pending,-
1925,Company B,2023-09-24,163839,59076,104763,45692,59071,Jane Smith,IT,Credit Card,INV-1925,Pending,-
1926,Company C,2024-10-23,187719,124008,63711,26576,37135,Emily Davis,Sales,Cash,INV-1926,Overdue,Check details
1927,Company B,2023-10-23,230312,177663,52649,22044,30605,John Doe,Finance,Cash,INV-1927,Overdue,Priority client
1928,Company A,2024-10-16,122395,52002,70393,33757,36636,Robert Johnson,Marketing,Cash,INV-1928,Pending,Check details
1929,Company C,2023-12-06,752375,681830,70545,45262,25283,Robert Johnson,IT,Bank Transfer,INV-1929,Pending,-
1930,Company D,2024-04-13,833384,617877,215507,69617,145890,Robert Johnson,IT,Online,INV-1930,Paid,Priority client
1931,Company D,2024-01-20,869640,812479,57161,22751,34410,Emily Davis,Sales,Online,INV-1931,Paid,Check details
1932,Company A,2023-04-02,638052,291693,346359,301799,44560,Alice Brown,IT,Credit Card,INV-1932,Overdue,Priority client
